sourceTool,langName,ruleId,ruleName,ruleLevel,mappingStatus,replacementTool,replacementRuleOrPack,note,officialCategory,deprecated,baselineIncluded,baselineReason
Csslint,CSS,6607,CSS006,1,direct,Stylelint,max-line-length,直接可配,-,false,false,out-of-scope
Csslint,CSS,6609,CSS010,1,direct,Stylelint,selector-attribute-quotes,可配置为 always,-,false,false,out-of-scope
Csslint,CSS,6613,CSS009,1,partial,Stylelint(@stylistic),selector-combinator-space-before/after,需引入 @stylistic/stylelint-plugin,-,false,false,out-of-scope
Csslint,CSS,6617,CSS024,1,direct,Stylelint,string-quotes,直接可配,-,false,false,out-of-scope
Csslint,CSS,6623,CSS011,1,partial,Stylelint(@stylistic),declaration-block-semicolon-newline-after,需引入 @stylistic/stylelint-plugin,-,false,false,out-of-scope
Csslint,CSS,6629,CSS013,1,direct,Stylelint,selector-no-qualifying-type,直接可配,-,false,false,out-of-scope
Csslint,CSS,6631,CSS008,1,partial,Stylelint(@stylistic),selector-list-comma-newline-after,需引入 @stylistic/stylelint-plugin,-,false,false,out-of-scope
Csslint,CSS,6633,CSS028,1,direct,Stylelint,length-zero-no-unit,直接可配,-,false,false,out-of-scope
Csslint,CSS,6639,CSS033,1,partial,Stylelint,declaration-property-value-disallowed-list,需自定义约束 background-position,-,false,false,out-of-scope
Csslint,CSS,6641,CSS003,1,partial,Stylelint(@stylistic),block-opening-brace-space-before,需引入 @stylistic/stylelint-plugin，属于格式规则,-,false,false,out-of-scope
Csslint,CSS,6645,CSS037,1,partial,Stylelint(custom),ob-csslint/css037-min-font-size,通过自定义规则约束最小字号（默认 12px，可配置）,-,false,false,out-of-scope
Csslint,CSS,6651,CSS012,1,partial,Stylelint(@stylistic),declaration-block-trailing-semicolon,需引入 @stylistic/stylelint-plugin,-,false,false,out-of-scope
Csslint,CSS,6655,CSS005,1,partial,Stylelint(@stylistic),value-list-comma-space-after,需引入 @stylistic/stylelint-plugin,-,false,false,out-of-scope
Csslint,CSS,6663,CSS004,1,partial,Stylelint(@stylistic),declaration-colon-space-after + declaration-colon-space-before,需引入 @stylistic/stylelint-plugin,-,false,false,out-of-scope
Csslint,CSS,6667,CSS026,1,direct,Stylelint,function-url-quotes,直接可配,-,false,false,out-of-scope
Csslint,CSS,6669,CSS025,1,direct,Stylelint,number-leading-zero,直接可配,-,false,false,out-of-scope
Csslint,CSS,6671,CSS029,1,partial,Stylelint,color-function-notation + custom,需额外限制 rgb() 使用，无法完全1:1,-,false,false,out-of-scope
Csslint,CSS,6675,CSS050,1,direct,Stylelint,function-disallowed-list,"配置 [""expression""] 即可",-,false,false,out-of-scope
Csslint,CSS,6679,CSS041,1,partial,Stylelint(custom),ob-csslint/css041-require-transition-property,通过自定义规则约束 transition-* 与 transition/transition-property 配套声明,-,false,false,out-of-scope
Csslint,CSS,6681,CSS046,1,partial,Stylelint(custom+@stylistic),ob-csslint/css046-vendor-prefix-order + @stylistic/*,通过自定义规则补齐前缀顺序并结合 @stylistic 维持格式约束,-,false,false,out-of-scope
Csslint,CSS,6683,CSS031,1,direct,Stylelint,color-named,可配置为 never,-,false,false,out-of-scope
Csslint,CSS,6691,CSS044,1,partial,Stylelint(@stylistic),media-query-list-comma-newline-after,需引入 @stylistic/stylelint-plugin,-,false,false,out-of-scope
Csslint,CSS,6695,CSS036,1,partial,Stylelint(custom),ob-csslint/css036-font-family-case-consistent,通过自定义规则约束字体名大小写一致性（以 font-family 为主）,-,false,false,out-of-scope
Csslint,CSS,6703,CSS030,1,direct,Stylelint,color-hex-length,直接可配(short),-,false,false,out-of-scope
ESLint-规范,JavaScript,6199,JS007,1,direct,ESLint,keyword-spacing,关键字后空格可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6201,JS005,1,partial,ESLint,space-infix-ops + space-unary-ops,二元/一元运算符空格通过组合规则近似约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6203,JS024,1,direct,ESLint,wrap-iife,IIFE 包裹形式可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6205,JS015,1,partial,ESLint,max-len,单行最大长度可用 max-len 近似约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6207,JS011,1,partial,ESLint,space-in-parens + array-bracket-spacing,圆括号/方括号内空格通过组合规则近似约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6209,JS009,1,partial,ESLint,func-call-spacing + space-before-function-paren,函数声明/调用括号空格通过组合规则近似约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6211,JS004,1,direct,ESLint,indent,switch/case 缩进层级可由 indent 直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6215,JS017,1,partial,ESLint,comma-style + semi-style,逗号/分号换行位置通过组合规则近似约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6221,JS031,1,partial,ESLint(+@typescript-eslint),@typescript-eslint/naming-convention,枚举命名依赖 TS 命名规则插件,-,false,false,out-of-scope
ESLint-规范,JavaScript,6223,JS008,1,direct,ESLint,key-spacing,对象属性冒号前后空格可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6225,JS026,1,partial,ESLint,id-match,常量全大写下划线命名可近似约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6227,JS012,1,partial,ESLint,object-curly-spacing + array-bracket-spacing,对象/数组字面量内空格通过组合规则近似约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6229,JS032,1,partial,ESLint(+@typescript-eslint),@typescript-eslint/naming-convention,命名空间命名依赖 TS 命名规则插件,-,false,false,out-of-scope
ESLint-规范,JavaScript,6231,JS016,1,direct,ESLint,operator-linebreak,运算符换行位置可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6235,JS027,1,direct,ESLint,camelcase,函数命名可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6237,JS013,1,direct,ESLint,no-trailing-spaces,行尾空格可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6239,JS028,1,direct,ESLint,camelcase,函数参数命名可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6243,JS043,1,partial,ESLint(+eslint-plugin-jsdoc),jsdoc/check-syntax,JSDoc 类型定义格式依赖 jsdoc 插件,-,false,false,out-of-scope
ESLint-规范,JavaScript,6245,JS029,1,partial,ESLint,new-cap + id-match,类 Pascal 命名通过组合规则近似约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6247,JS021,1,direct,ESLint,semi,语句分号可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6249,JS006,1,direct,ESLint,space-before-blocks,代码块左花括号前空格可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6255,JS038,1,partial,ESLint,spaced-comment + line-comment-position,单行注释格式通过组合规则近似约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6257,JS023,1,partial,ESLint,semi + no-extra-semi,函数定义尾部分号通过组合规则近似约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6267,JS044,1,partial,ESLint(+eslint-plugin-jsdoc),jsdoc/check-types,JSDoc 基本类型大小写依赖 jsdoc 插件,-,false,false,out-of-scope
ESLint-规范,JavaScript,6269,JS040,2,partial,ESLint(+eslint-plugin-jsdoc),jsdoc/require-jsdoc,文档注释完整性依赖 jsdoc 插件,-,false,false,out-of-scope
ESLint-规范,JavaScript,6271,JS010,1,partial,ESLint,comma-spacing + semi-spacing,逗号/分号前后空格通过组合规则近似约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6273,JS050,2,partial,ESLint(+eslint-plugin-jsdoc),jsdoc/check-tag-names,@lends 标签语义依赖 jsdoc 插件,-,false,false,out-of-scope
ESLint-规范,JavaScript,6275,JS025,1,direct,ESLint,camelcase,变量命名可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6279,JS030,1,partial,ESLint,camelcase,类方法/属性命名可近似约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6283,JS022,1,direct,ESLint,curly,控制语句块花括号可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6287,JS014,1,partial,ESLint,one-statement-per-line,语句后换行可由 one-statement-per-line 近似约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6293,JS053,2,partial,ESLint(+eslint-plugin-jsdoc),jsdoc/require-param-type + jsdoc/require-param-description + jsdoc/require-returns-type + jsdoc/require-returns-description,参数/返回值注释细项依赖 jsdoc 插件,-,false,false,out-of-scope
ESLint-规范,JavaScript,6303,JS041,1,partial,ESLint,lines-around-comment,注释前空行可近似约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6309,JS060,2,partial,ESLint(+eslint-plugin-jsdoc),jsdoc/require-tags,@const 标签语义依赖 jsdoc 插件,-,false,false,out-of-scope
ESLint-规范,JavaScript,6325,JS096,1,direct,ESLint,no-extend-native,禁止扩展原生对象原型可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6343,JS073,1,direct,ESLint,eqeqeq,严格相等可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6345,JS051,2,partial,ESLint(+eslint-plugin-jsdoc),jsdoc/require-access,成员可访问性标签依赖 jsdoc 插件,-,false,false,out-of-scope
ESLint-规范,JavaScript,6353,JS071,1,direct,ESLint,one-var,每个 var 声明一个变量可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6361,JS089,1,direct,ESLint,quotes,单引号字符串可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6363,JS052,2,partial,ESLint(+eslint-plugin-jsdoc),jsdoc/require-description + jsdoc/require-param + jsdoc/require-returns,函数注释完整性依赖 jsdoc 插件,-,false,false,out-of-scope
ESLint-规范,JavaScript,6373,JS086,2,direct,ESLint,radix,parseInt 进制可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6379,JS070,1,direct,ESLint,no-use-before-define,先定义后使用可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6395,JS110,1,partial,ESLint,constructor-super + no-this-before-super,继承 constructor 合法性通过组合规则近似约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6397,JS093,1,direct,ESLint,no-new-object,对象字面量创建可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6403,JS099,1,direct,ESLint,no-array-constructor,数组字面量创建可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6409,JS116,1,direct,ESLint,no-eval,禁止直接 eval 可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6419,JS125,1,partial,ESLint(+import),import/no-amd + import/no-dynamic-require,模块 id 合规性通过 import 生态规则近似约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6421,JS094,1,direct,ESLint,quote-props,对象属性引号策略可直接约束,-,false,false,out-of-scope
ESLint-规范,JavaScript,6453,JS100,1,partial,ESLint,no-restricted-syntax,禁止 for-in 遍历数组需结合 AST 选择器配置,-,false,false,out-of-scope
ESLint-规范,JavaScript,6479,JS138,1,partial,ESLint(custom),custom:css-unit-in-js-style-object,JS 内联 style 单位约束需自定义规则,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1690,no-await-in-loop,3,direct,ESLint(+plugins),no-await-in-loop,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1691,no-compare-neg-zero,1,direct,ESLint(+plugins),no-compare-neg-zero,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1692,no-cond-assign,1,direct,ESLint(+plugins),no-cond-assign,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1693,no-console,3,direct,ESLint(+plugins),no-console,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1694,no-constant-condition,3,direct,ESLint(+plugins),no-constant-condition,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1695,no-control-regex,3,direct,ESLint(+plugins),no-control-regex,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1696,no-debugger,3,direct,ESLint(+plugins),no-debugger,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1697,no-dupe-args,3,direct,ESLint(+plugins),no-dupe-args,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1698,no-dupe-keys,3,direct,ESLint(+plugins),no-dupe-keys,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1699,no-duplicate-case,3,direct,ESLint(+plugins),no-duplicate-case,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1700,no-empty,1,direct,ESLint(+plugins),no-empty,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1701,no-empty-character-class,3,direct,ESLint(+plugins),no-empty-character-class,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1702,no-ex-assign,3,direct,ESLint(+plugins),no-ex-assign,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1703,no-extra-boolean-cast,3,direct,ESLint(+plugins),no-extra-boolean-cast,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1705,no-extra-semi,1,direct,ESLint(+plugins),no-extra-semi,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1706,no-func-assign,3,direct,ESLint(+plugins),no-func-assign,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1707,no-inner-declarations,3,direct,ESLint(+plugins),no-inner-declarations,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1708,no-invalid-regexp,3,direct,ESLint(+plugins),no-invalid-regexp,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1709,no-irregular-whitespace,3,direct,ESLint(+plugins),no-irregular-whitespace,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1710,no-obj-calls,3,direct,ESLint(+plugins),no-obj-calls,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1711,no-prototype-builtins,3,direct,ESLint(+plugins),no-prototype-builtins,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1712,no-regex-spaces,3,direct,ESLint(+plugins),no-regex-spaces,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1713,no-sparse-arrays,3,direct,ESLint(+plugins),no-sparse-arrays,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1714,no-template-curly-in-string,3,direct,ESLint(+plugins),no-template-curly-in-string,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1715,no-unexpected-multiline,3,direct,ESLint(+plugins),no-unexpected-multiline,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1716,no-unreachable,3,direct,ESLint(+plugins),no-unreachable,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1717,no-unsafe-finally,1,direct,ESLint(+plugins),no-unsafe-finally,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1718,no-unsafe-negation,1,direct,ESLint(+plugins),no-unsafe-negation,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1719,use-isnan,3,direct,ESLint(+plugins),use-isnan,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1721,valid-typeof,3,direct,ESLint(+plugins),valid-typeof,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1722,accessor-pairs,1,direct,ESLint(+plugins),accessor-pairs,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1723,array-callback-return,1,direct,ESLint(+plugins),array-callback-return,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1724,block-scoped-var,3,direct,ESLint(+plugins),block-scoped-var,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1725,class-methods-use-this,3,direct,ESLint(+plugins),class-methods-use-this,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1726,complexity,3,direct,ESLint(+plugins),complexity,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1727,consistent-return,3,direct,ESLint(+plugins),consistent-return,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1728,curly,3,direct,ESLint(+plugins),curly,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1729,default-case,3,direct,ESLint(+plugins),default-case,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1730,dot-location,3,direct,ESLint(+plugins),dot-location,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1731,dot-notation,3,direct,ESLint(+plugins),dot-notation,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1732,eqeqeq,3,direct,ESLint(+plugins),eqeqeq,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1733,guard-for-in,3,direct,ESLint(+plugins),guard-for-in,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1734,no-alert,3,direct,ESLint(+plugins),no-alert,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1735,no-caller,1,direct,ESLint(+plugins),no-caller,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1736,no-case-declarations,1,direct,ESLint(+plugins),no-case-declarations,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1737,no-div-regex,3,direct,ESLint(+plugins),no-div-regex,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1738,no-else-return,3,direct,ESLint(+plugins),no-else-return,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1739,no-empty-function,3,direct,ESLint(+plugins),no-empty-function,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1740,no-empty-pattern,1,direct,ESLint(+plugins),no-empty-pattern,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1741,no-eq-null,3,direct,ESLint(+plugins),no-eq-null,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1742,no-eval,3,direct,ESLint(+plugins),no-eval,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1743,no-extend-native,3,direct,ESLint(+plugins),no-extend-native,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1744,no-extra-bind,3,direct,ESLint(+plugins),no-extra-bind,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1745,no-extra-label,1,direct,ESLint(+plugins),no-extra-label,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1746,no-fallthrough,1,direct,ESLint(+plugins),no-fallthrough,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1747,no-floating-decimal,3,direct,ESLint(+plugins),no-floating-decimal,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1748,no-global-assign,1,direct,ESLint(+plugins),no-global-assign,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1749,no-implicit-coercion,3,direct,ESLint(+plugins),no-implicit-coercion,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1750,no-implicit-globals,3,direct,ESLint(+plugins),no-implicit-globals,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1751,no-implied-eval,3,direct,ESLint(+plugins),no-implied-eval,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1752,no-invalid-this,3,direct,ESLint(+plugins),no-invalid-this,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1753,no-iterator,3,direct,ESLint(+plugins),no-iterator,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1754,no-labels,3,direct,ESLint(+plugins),no-labels,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1755,no-lone-blocks,3,direct,ESLint(+plugins),no-lone-blocks,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1756,no-loop-func,3,direct,ESLint(+plugins),no-loop-func,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1757,no-magic-numbers,3,direct,ESLint(+plugins),no-magic-numbers,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1758,no-multi-spaces,3,direct,ESLint(+plugins),no-multi-spaces,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1759,no-multi-str,3,direct,ESLint(+plugins),no-multi-str,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1760,no-new,1,direct,ESLint(+plugins),no-new,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1761,no-new-func,3,direct,ESLint(+plugins),no-new-func,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1762,no-new-wrappers,3,direct,ESLint(+plugins),no-new-wrappers,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1763,no-octal,3,direct,ESLint(+plugins),no-octal,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1764,no-octal-escape,3,direct,ESLint(+plugins),no-octal-escape,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1765,no-param-reassign,3,direct,ESLint(+plugins),no-param-reassign,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1766,no-proto,3,direct,ESLint(+plugins),no-proto,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1767,no-redeclare,3,direct,ESLint(+plugins),no-redeclare,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1768,no-restricted-properties,3,direct,ESLint(+plugins),no-restricted-properties,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1769,no-return-assign,1,direct,ESLint(+plugins),no-return-assign,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1770,no-return-await,1,direct,ESLint(+plugins),no-return-await,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1771,no-script-url,3,direct,ESLint(+plugins),no-script-url,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1772,no-self-assign,1,direct,ESLint(+plugins),no-self-assign,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1773,no-self-compare,3,direct,ESLint(+plugins),no-self-compare,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1774,no-sequences,1,direct,ESLint(+plugins),no-sequences,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1775,no-throw-literal,3,direct,ESLint(+plugins),no-throw-literal,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1776,no-unmodified-loop-condition,3,direct,ESLint(+plugins),no-unmodified-loop-condition,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1777,no-unused-expressions,3,direct,ESLint(+plugins),no-unused-expressions,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1778,no-unused-labels,1,direct,ESLint(+plugins),no-unused-labels,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1779,no-useless-call,3,direct,ESLint(+plugins),no-useless-call,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1780,no-useless-concat,3,direct,ESLint(+plugins),no-useless-concat,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1781,no-useless-escape,1,direct,ESLint(+plugins),no-useless-escape,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1782,no-useless-return,1,direct,ESLint(+plugins),no-useless-return,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1783,no-void,1,direct,ESLint(+plugins),no-void,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1784,no-warning-comments,3,direct,ESLint(+plugins),no-warning-comments,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1785,no-with,3,direct,ESLint(+plugins),no-with,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1786,prefer-promise-reject-errors,3,direct,ESLint(+plugins),prefer-promise-reject-errors,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1787,radix,3,direct,ESLint(+plugins),radix,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1788,require-await,3,direct,ESLint(+plugins),require-await,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1789,vars-on-top,3,direct,ESLint(+plugins),vars-on-top,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1790,wrap-iife,3,direct,ESLint(+plugins),wrap-iife,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1791,yoda,3,direct,ESLint(+plugins),yoda,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1792,strict,3,direct,ESLint(+plugins),strict,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1793,init-declarations,3,direct,ESLint(+plugins),init-declarations,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1795,no-delete-var,3,direct,ESLint(+plugins),no-delete-var,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1796,no-label-var,3,direct,ESLint(+plugins),no-label-var,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1797,no-restricted-globals,3,direct,ESLint(+plugins),no-restricted-globals,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1798,no-shadow,3,direct,ESLint(+plugins),no-shadow,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1799,no-shadow-restricted-names,3,direct,ESLint(+plugins),no-shadow-restricted-names,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1801,no-undef-init,3,direct,ESLint(+plugins),no-undef-init,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1802,no-undefined,3,direct,ESLint(+plugins),no-undefined,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1803,no-unused-vars,3,direct,ESLint(+plugins),no-unused-vars,ESLint 规则包可直接命中,-,false,false,out-of-scope
ESLint-缺陷,JavaScript,1804,no-use-before-define,3,direct,ESLint(+plugins),no-use-before-define,ESLint 规则包可直接命中,-,false,false,out-of-scope
